序号,文件名,本地路径,发布人,发布时间,发布内容,评论数,评论内容
423,V5bCQAzNzcxNDQ5OTZkqbNpjvyDOw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZkqbNpjvyDOw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
424,V5bCQAzNzcxNDQ5OTZjqbNpzgeFOw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZjqbNpzgeFOw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
425,V5bCQAzNzcxNDQ5OTZiqbNp9.WEOw!!,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZiqbNp9.WEOw!!,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
426,V5bCQAzNzcxNDQ5OTZhqbNpGXMFAA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZhqbNpGXMFAA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
427,V5bCQAzNzcxNDQ5OTZgqbNp.hwBAA!!,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZgqbNp.hwBAA!!,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
428,V5bCQAzNzcxNDQ5OTZfqbNpQ_IQAA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZfqbNpQ_IQAA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
429,V5bCQAzNzcxNDQ5OTZeqbNpblkPAA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZeqbNpblkPAA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
430,V5bCQAzNzcxNDQ5OTZdqbNp.MQVAA!!,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZdqbNp.MQVAA!!,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
431,V5bCQAzNzcxNDQ5OTZcqbNpyxIkAA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZcqbNpyxIkAA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
432,V5bCQAzNzcxNDQ5OTZbqbNpgDAmAA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZbqbNpgDAmAA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
433,V5bCQAzNzcxNDQ5OTZaqbNpof8oAA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZaqbNpof8oAA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
434,V5bCQAzNzcxNDQ5OTZZqbNpXk47AA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZZqbNpXk47AA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
435,V5bCQAzNzcxNDQ5OTZYqbNpsBU6AA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZYqbNpsBU6AA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:06,2026.03.08 SGN 胡志明市新山一机场 越南航空 VN Lotus休息室 热汤粉相当好评，软饮相当不错，设施也不错，就是装修风格实在是有点过时。,0,
436,FF1B1588-5EB1-4D2D-8548-16D9AB3914AF_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/FF1B1588-5EB1-4D2D-8548-16D9AB3914AF_big.jpg,Achthundert zehn,2026年03月13日 11:57,XIA T5东航v22休息室。 目前XIA有两家东航自营休息室，V22整体面积不大，一进来就可以望到头的那种，但是还是配了淋浴间 常规热食没什么亮点，一荤三素。点心档那边有一些西安本地小点心，油囊之类的。东航那碗面里有西安本地的面食，小料之类的全是自助。是个非常有当地特色的休息室,0,
437,6D98BF5D-8F35-4961-8B7F-851579ACB383_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/6D98BF5D-8F35-4961-8B7F-851579ACB383_big.jpg,Achthundert zehn,2026年03月13日 11:57,XIA T5东航v22休息室。 目前XIA有两家东航自营休息室，V22整体面积不大，一进来就可以望到头的那种，但是还是配了淋浴间 常规热食没什么亮点，一荤三素。点心档那边有一些西安本地小点心，油囊之类的。东航那碗面里有西安本地的面食，小料之类的全是自助。是个非常有当地特色的休息室,0,
438,46FCE8BE-F5EA-40A4-942E-3F58D86CDB83_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/46FCE8BE-F5EA-40A4-942E-3F58D86CDB83_big.jpg,Achthundert zehn,2026年03月13日 11:57,XIA T5东航v22休息室。 目前XIA有两家东航自营休息室，V22整体面积不大，一进来就可以望到头的那种，但是还是配了淋浴间 常规热食没什么亮点，一荤三素。点心档那边有一些西安本地小点心，油囊之类的。东航那碗面里有西安本地的面食，小料之类的全是自助。是个非常有当地特色的休息室,0,
439,043C4E37-D69D-4B92-BCD0-14A883DD1A5E_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/043C4E37-D69D-4B92-BCD0-14A883DD1A5E_big.jpg,Achthundert zehn,2026年03月13日 11:57,XIA T5东航v22休息室。 目前XIA有两家东航自营休息室，V22整体面积不大，一进来就可以望到头的那种，但是还是配了淋浴间 常规热食没什么亮点，一荤三素。点心档那边有一些西安本地小点心，油囊之类的。东航那碗面里有西安本地的面食，小料之类的全是自助。是个非常有当地特色的休息室,0,
440,50C8D947-D6FD-40E7-BD00-40CC623C2627_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/50C8D947-D6FD-40E7-BD00-40CC623C2627_big.jpg,Achthundert zehn,2026年03月13日 11:57,XIA T5东航v22休息室。 目前XIA有两家东航自营休息室，V22整体面积不大，一进来就可以望到头的那种，但是还是配了淋浴间 常规热食没什么亮点，一荤三素。点心档那边有一些西安本地小点心，油囊之类的。东航那碗面里有西安本地的面食，小料之类的全是自助。是个非常有当地特色的休息室,0,
441,CD024FBA-C2D6-4A46-A27A-200BB01FB937_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/CD024FBA-C2D6-4A46-A27A-200BB01FB937_big.jpg,Achthundert zehn,2026年03月13日 11:57,XIA T5东航v22休息室。 目前XIA有两家东航自营休息室，V22整体面积不大，一进来就可以望到头的那种，但是还是配了淋浴间 常规热食没什么亮点，一荤三素。点心档那边有一些西安本地小点心，油囊之类的。东航那碗面里有西安本地的面食，小料之类的全是自助。是个非常有当地特色的休息室,0,
442,1EEFB149-6BF1-476C-95A8-FB6E7801F8B0_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/1EEFB149-6BF1-476C-95A8-FB6E7801F8B0_big.jpg,Achthundert zehn,2026年03月13日 11:57,XIA T5东航v22休息室。 目前XIA有两家东航自营休息室，V22整体面积不大，一进来就可以望到头的那种，但是还是配了淋浴间 常规热食没什么亮点，一荤三素。点心档那边有一些西安本地小点心，油囊之类的。东航那碗面里有西安本地的面食，小料之类的全是自助。是个非常有当地特色的休息室,0,
443,55B92FA9-9B50-44A1-BA59-2D2A316AE71E_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/55B92FA9-9B50-44A1-BA59-2D2A316AE71E_big.jpg,Achthundert zehn,2026年03月13日 11:57,XIA T5东航v22休息室。 目前XIA有两家东航自营休息室，V22整体面积不大，一进来就可以望到头的那种，但是还是配了淋浴间 常规热食没什么亮点，一荤三素。点心档那边有一些西安本地小点心，油囊之类的。东航那碗面里有西安本地的面食，小料之类的全是自助。是个非常有当地特色的休息室,0,
444,AF0C7137-0E92-4BB0-8B44-7CEF5295288B_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/AF0C7137-0E92-4BB0-8B44-7CEF5295288B_big.jpg,Achthundert zehn,2026年03月13日 11:57,XIA T5东航v22休息室。 目前XIA有两家东航自营休息室，V22整体面积不大，一进来就可以望到头的那种，但是还是配了淋浴间 常规热食没什么亮点，一荤三素。点心档那边有一些西安本地小点心，油囊之类的。东航那碗面里有西安本地的面食，小料之类的全是自助。是个非常有当地特色的休息室,0,
445,36244FF0-6EE1-421D-BAC5-E8D24F55BD18_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/36244FF0-6EE1-421D-BAC5-E8D24F55BD18_big.jpg,Achthundert zehn,2026年03月11日 18:23,PKX东航v2休息室，位置在三楼安检口正对面，从易安检通道出来直接可以看到。 热食配置是两荤两素两主食，以及标配东航那碗面，味道不错，中等偏上水平，主食水平在线。 饮料冰柜很大，果汁汽水苏打水全都有，酒类在另一个出口位置，可选种类不多 冷盘、面包等供应比较充分 休息室有阅读区、工作区，甚至有专门的茶桌可以品茶 市内还布置有国风文创、水墨画、大兴机场的摆件等，东航在文创这一方面水平相当在线 缺点是离安检后近，高峰期人会很多；位于候机厅中间位置，离登机口有一定距离；以及没有配备淋浴间，如果有需要可以去东航v3休息室,0,
446,00A16C89-A0D9-4076-B6B3-606067CC5BA6_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/00A16C89-A0D9-4076-B6B3-606067CC5BA6_big.jpg,Achthundert zehn,2026年03月11日 18:23,PKX东航v2休息室，位置在三楼安检口正对面，从易安检通道出来直接可以看到。 热食配置是两荤两素两主食，以及标配东航那碗面，味道不错，中等偏上水平，主食水平在线。 饮料冰柜很大，果汁汽水苏打水全都有，酒类在另一个出口位置，可选种类不多 冷盘、面包等供应比较充分 休息室有阅读区、工作区，甚至有专门的茶桌可以品茶 市内还布置有国风文创、水墨画、大兴机场的摆件等，东航在文创这一方面水平相当在线 缺点是离安检后近，高峰期人会很多；位于候机厅中间位置，离登机口有一定距离；以及没有配备淋浴间，如果有需要可以去东航v3休息室,0,
447,ADD87C91-EA7E-42C3-83C6-AF840E74DF4A_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/ADD87C91-EA7E-42C3-83C6-AF840E74DF4A_big.jpg,Achthundert zehn,2026年03月11日 18:23,PKX东航v2休息室，位置在三楼安检口正对面，从易安检通道出来直接可以看到。 热食配置是两荤两素两主食，以及标配东航那碗面，味道不错，中等偏上水平，主食水平在线。 饮料冰柜很大，果汁汽水苏打水全都有，酒类在另一个出口位置，可选种类不多 冷盘、面包等供应比较充分 休息室有阅读区、工作区，甚至有专门的茶桌可以品茶 市内还布置有国风文创、水墨画、大兴机场的摆件等，东航在文创这一方面水平相当在线 缺点是离安检后近，高峰期人会很多；位于候机厅中间位置，离登机口有一定距离；以及没有配备淋浴间，如果有需要可以去东航v3休息室,0,
448,2ADB57C4-03E2-4A88-82F5-0C033ADFD6A3_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/2ADB57C4-03E2-4A88-82F5-0C033ADFD6A3_big.jpg,Achthundert zehn,2026年03月11日 18:23,PKX东航v2休息室，位置在三楼安检口正对面，从易安检通道出来直接可以看到。 热食配置是两荤两素两主食，以及标配东航那碗面，味道不错，中等偏上水平，主食水平在线。 饮料冰柜很大，果汁汽水苏打水全都有，酒类在另一个出口位置，可选种类不多 冷盘、面包等供应比较充分 休息室有阅读区、工作区，甚至有专门的茶桌可以品茶 市内还布置有国风文创、水墨画、大兴机场的摆件等，东航在文创这一方面水平相当在线 缺点是离安检后近，高峰期人会很多；位于候机厅中间位置，离登机口有一定距离；以及没有配备淋浴间，如果有需要可以去东航v3休息室,0,
449,831C079B-81F6-46A7-A2CB-FF9AF49197BE_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/831C079B-81F6-46A7-A2CB-FF9AF49197BE_big.jpg,Achthundert zehn,2026年03月11日 18:23,PKX东航v2休息室，位置在三楼安检口正对面，从易安检通道出来直接可以看到。 热食配置是两荤两素两主食，以及标配东航那碗面，味道不错，中等偏上水平，主食水平在线。 饮料冰柜很大，果汁汽水苏打水全都有，酒类在另一个出口位置，可选种类不多 冷盘、面包等供应比较充分 休息室有阅读区、工作区，甚至有专门的茶桌可以品茶 市内还布置有国风文创、水墨画、大兴机场的摆件等，东航在文创这一方面水平相当在线 缺点是离安检后近，高峰期人会很多；位于候机厅中间位置，离登机口有一定距离；以及没有配备淋浴间，如果有需要可以去东航v3休息室,0,
450,91FC44CE-1545-4127-B24D-24B4079B2C8D_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/91FC44CE-1545-4127-B24D-24B4079B2C8D_big.jpg,Achthundert zehn,2026年03月11日 18:23,PKX东航v2休息室，位置在三楼安检口正对面，从易安检通道出来直接可以看到。 热食配置是两荤两素两主食，以及标配东航那碗面，味道不错，中等偏上水平，主食水平在线。 饮料冰柜很大，果汁汽水苏打水全都有，酒类在另一个出口位置，可选种类不多 冷盘、面包等供应比较充分 休息室有阅读区、工作区，甚至有专门的茶桌可以品茶 市内还布置有国风文创、水墨画、大兴机场的摆件等，东航在文创这一方面水平相当在线 缺点是离安检后近，高峰期人会很多；位于候机厅中间位置，离登机口有一定距离；以及没有配备淋浴间，如果有需要可以去东航v3休息室,0,
451,71C1A01C-03D0-416E-8247-C2B68079F5A5_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/71C1A01C-03D0-416E-8247-C2B68079F5A5_big.jpg,Achthundert zehn,2026年03月11日 18:23,PKX东航v2休息室，位置在三楼安检口正对面，从易安检通道出来直接可以看到。 热食配置是两荤两素两主食，以及标配东航那碗面，味道不错，中等偏上水平，主食水平在线。 饮料冰柜很大，果汁汽水苏打水全都有，酒类在另一个出口位置，可选种类不多 冷盘、面包等供应比较充分 休息室有阅读区、工作区，甚至有专门的茶桌可以品茶 市内还布置有国风文创、水墨画、大兴机场的摆件等，东航在文创这一方面水平相当在线 缺点是离安检后近，高峰期人会很多；位于候机厅中间位置，离登机口有一定距离；以及没有配备淋浴间，如果有需要可以去东航v3休息室,0,
452,EE43C333-79D8-4B6D-946D-60CECA4CA3E4_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/EE43C333-79D8-4B6D-946D-60CECA4CA3E4_big.jpg,Achthundert zehn,2026年03月11日 18:23,PKX东航v2休息室，位置在三楼安检口正对面，从易安检通道出来直接可以看到。 热食配置是两荤两素两主食，以及标配东航那碗面，味道不错，中等偏上水平，主食水平在线。 饮料冰柜很大，果汁汽水苏打水全都有，酒类在另一个出口位置，可选种类不多 冷盘、面包等供应比较充分 休息室有阅读区、工作区，甚至有专门的茶桌可以品茶 市内还布置有国风文创、水墨画、大兴机场的摆件等，东航在文创这一方面水平相当在线 缺点是离安检后近，高峰期人会很多；位于候机厅中间位置，离登机口有一定距离；以及没有配备淋浴间，如果有需要可以去东航v3休息室,0,
